Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,TEAM_ID
1610612742,0022300547,"JAN 13, 2024",DAL vs. NOP,L,23,17,0.575,240,37,82,0.451,15,41,0.366,19,20,0.95,9,25,34,23,6,1,12,25,108,1610612742
1610612742,0022300530,"JAN 11, 2024",DAL vs. NYK,W,23,16,0.59,240,44,88,0.5,17,41,0.415,23,30,0.767,11,27,38,27,6,2,10,19,128,1610612742
1610612742,0022300515,"JAN 09, 2024",DAL vs. MEM,L,22,16,0.579,240,36,82,0.439,9,27,0.333,22,27,0.815,8,25,33,20,9,4,12,17,103,1610612742
1610612742,0022300501,"JAN 07, 2024",DAL vs. MIN,W,22,15,0.595,240,43,95,0.453,15,40,0.375,14,20,0.7,15,29,44,20,7,8,11,19,115,1610612742
1610612742,0022300487,"JAN 05, 2024",DAL vs. POR,W,21,15,0.583,240,56,96,0.583,17,38,0.447,10,15,0.667,10,42,52,35,11,8,17,21,139,1610612742
1610612742,0022300472,"JAN 03, 2024",DAL vs. POR,W,20,15,0.571,240,42,84,0.5,13,30,0.433,29,41,0.707,7,36,43,25,12,7,11,18,126,1610612742
1610612742,0022300457,"JAN 01, 2024",DAL @ UTA,L,19,15,0.559,240,37,93,0.398,11,40,0.275,5,10,0.5,8,33,41,28,6,5,16,15,90,1610612742
1610612742,0022300444,"DEC 30, 2023",DAL @ GSW,W,19,14,0.576,240,49,88,0.557,16,40,0.4,18,22,0.818,6,37,43,25,5,2,9,14,132,1610612742
1610612742,0022300423,"DEC 28, 2023",DAL @ MIN,L,18,14,0.563,240,40,90,0.444,14,33,0.424,16,19,0.842,13,26,39,29,9,3,16,27,110,1610612742
1610612742,0022300420,"DEC 27, 2023",DAL vs. CLE,L,18,13,0.581,240,39,88,0.443,10,37,0.27,22,26,0.846,7,30,37,21,12,7,10,21,110,1610612742
1610612742,0022300405,"DEC 25, 2023",DAL @ PHX,W,18,12,0.6,240,45,84,0.536,16,44,0.364,22,30,0.733,8,30,38,28,7,6,11,20,128,1610612742
1610612742,0022300398,"DEC 23, 2023",DAL vs. SAS,W,17,12,0.586,240,52,100,0.52,23,45,0.511,17,21,0.81,11,41,52,26,7,6,12,18,144,1610612742
1610612742,0022300385,"DEC 22, 2023",DAL @ HOU,L,16,12,0.571,240,35,101,0.347,7,40,0.175,19,26,0.731,14,33,47,18,10,1,11,17,96,1610612742
1610612742,0022300372,"DEC 20, 2023",DAL vs. LAC,L,16,11,0.593,240,39,91,0.429,14,43,0.326,19,27,0.704,13,23,36,23,8,3,6,19,111,1610612742
1610612742,0022300356,"DEC 18, 2023",DAL @ DEN,L,16,10,0.615,240,41,92,0.446,13,38,0.342,9,19,0.474,15,28,43,19,2,0,11,20,104,1610612742
1610612742,0022300341,"DEC 16, 2023",DAL @ POR,W,16,9,0.64,240,48,97,0.495,16,47,0.34,19,21,0.905,11,36,47,27,7,2,12,17,131,1610612742
1610612742,0022300321,"DEC 14, 2023",DAL vs. MIN,L,15,9,0.625,240,39,83,0.47,7,32,0.219,16,18,0.889,4,30,34,21,6,2,15,19,101,1610612742
1610612742,0022300306,"DEC 12, 2023",DAL vs. LAL,W,15,8,0.652,240,44,89,0.494,21,43,0.488,18,21,0.857,12,24,36,28,7,5,10,17,127,1610612742
1610612742,0022300299,"DEC 11, 2023",DAL @ MEM,W,14,8,0.636,240,43,86,0.5,17,40,0.425,17,19,0.895,10,33,43,27,8,9,17,17,120,1610612742
1610612742,0022301226,"DEC 08, 2023",DAL @ POR,W,13,8,0.619,240,47,91,0.516,12,39,0.308,19,22,0.864,9,33,42,26,8,5,15,23,125,1610612742
1610612742,0022301213,"DEC 06, 2023",DAL vs. UTA,W,12,8,0.6,240,56,101,0.554,22,49,0.449,13,19,0.684,11,36,47,37,11,5,7,14,147,1610612742
1610612742,0022300287,"DEC 02, 2023",DAL vs. OKC,L,11,8,0.579,240,39,87,0.448,19,52,0.365,23,35,0.657,15,32,47,26,5,12,15,21,120,1610612742
1610612742,0022300277,"DEC 01, 2023",DAL vs. MEM,L,11,7,0.611,240,34,92,0.37,12,39,0.308,14,21,0.667,13,29,42,27,9,5,11,13,94,1610612742
1610612742,0022300059,"NOV 28, 2023",DAL vs. HOU,W,11,6,0.647,240,42,89,0.472,12,34,0.353,25,29,0.862,9,29,38,25,5,4,7,25,121,1610612742
1610612742,0022300244,"NOV 25, 2023",DAL @ LAC,L,10,6,0.625,240,34,91,0.374,9,38,0.237,11,14,0.786,10,27,37,17,6,5,9,24,88,1610612742
1610612742,0022300238,"NOV 22, 2023",DAL @ LAL,W,10,5,0.667,240,38,96,0.396,16,50,0.32,12,16,0.75,11,37,48,21,5,4,4,18,104,1610612742
1610612742,0022300212,"NOV 19, 2023",DAL vs. SAC,L,9,5,0.643,240,41,88,0.466,12,34,0.353,19,26,0.731,11,29,40,23,8,2,10,15,113,1610612742
1610612742,0022300205,"NOV 18, 2023",DAL @ MIL,L,9,4,0.692,240,51,103,0.495,16,47,0.34,7,10,0.7,11,38,49,27,1,2,12,16,125,1610612742
1610612742,0022300192,"NOV 15, 2023",DAL @ WAS,W,9,3,0.75,240,48,92,0.522,17,42,0.405,17,29,0.586,9,37,46,32,6,4,10,16,130,1610612742
1610612742,0022300022,"NOV 14, 2023",DAL @ NOP,L,8,3,0.727,240,38,90,0.422,14,42,0.333,20,26,0.769,16,29,45,25,4,3,20,16,110,1610612742
1610612742,0022300183,"NOV 12, 2023",DAL @ NOP,W,8,2,0.8,240,50,102,0.49,20,53,0.377,16,21,0.762,8,34,42,29,7,6,6,19,136,1610612742
1610612742,0022300014,"NOV 10, 2023",DAL vs. LAC,W,7,2,0.778,240,51,98,0.52,19,42,0.452,23,26,0.885,15,26,41,30,7,1,8,23,144,1610612742
1610612742,0022300168,"NOV 08, 2023",DAL vs. TOR,L,6,2,0.75,240,40,84,0.476,17,41,0.415,19,31,0.613,6,32,38,25,4,6,15,21,116,1610612742
1610612742,0022300147,"NOV 06, 2023",DAL @ ORL,W,6,1,0.857,240,41,82,0.5,15,40,0.375,20,28,0.714,5,26,31,21,9,6,14,20,117,1610612742
1610612742,0022300143,"NOV 05, 2023",DAL vs. CHA,W,5,1,0.833,240,43,91,0.473,14,42,0.333,24,32,0.75,9,38,47,31,3,6,10,19,124,1610612742
1610612742,0022300006,"NOV 03, 2023",DAL @ DEN,L,4,1,0.8,240,41,86,0.477,17,42,0.405,15,17,0.882,10,24,34,27,12,6,15,19,114,1610612742
1610612742,0022300124,"NOV 01, 2023",DAL vs. CHI,W,4,0,1.0,240,37,81,0.457,20,48,0.417,20,28,0.714,13,32,45,23,7,2,13,11,114,1610612742
1610612742,0022300106,"OCT 30, 2023",DAL @ MEM,W,3,0,1.0,240,42,84,0.5,23,47,0.489,18,24,0.75,6,42,48,24,4,7,15,17,125,1610612742
1610612742,0022300084,"OCT 27, 2023",DAL vs. BKN,W,2,0,1.0,240,44,91,0.484,15,36,0.417,22,28,0.786,8,32,40,20,5,2,9,15,125,1610612742
1610612742,0022300073,"OCT 25, 2023",DAL @ SAS,W,1,0,1.0,240,47,99,0.475,15,47,0.319,17,23,0.739,13,35,48,24,6,3,12,20,126,1610612742
1610612743,0022301193,"APR 14, 2024",DEN @ MEM,W,57,25,0.695,240,46,89,0.517,12,36,0.333,22,26,0.846,16,38,54,32,9,5,17,17,126,1610612743
1610612743,0022301180,"APR 12, 2024",DEN @ SAS,L,56,25,0.691,240,49,97,0.505,13,36,0.361,9,10,0.9,6,27,33,31,9,4,7,19,120,1610612743
1610612743,0022301164,"APR 10, 2024",DEN vs. MIN,W,56,24,0.7,240,46,83,0.554,11,25,0.44,13,23,0.565,11,33,44,31,7,8,13,21,116,1610612743
1610612743,0022301154,"APR 09, 2024",DEN @ UTA,W,55,24,0.696,240,46,94,0.489,14,37,0.378,5,11,0.455,13,30,43,30,12,12,9,10,111,1610612743
1610612743,0022301130,"APR 06, 2024",DEN vs. ATL,W,54,24,0.692,240,53,88,0.602,23,41,0.561,13,16,0.813,6,41,47,38,9,7,15,21,142,1610612743
1610612743,0022301114,"APR 04, 2024",DEN @ LAC,L,53,24,0.688,240,36,83,0.434,11,35,0.314,17,25,0.68,6,45,51,27,3,4,13,19,100,1610612743
1610612743,0022301099,"APR 02, 2024",DEN vs. SAS,W,53,23,0.697,240,43,98,0.439,11,34,0.324,13,16,0.813,11,41,52,28,5,10,8,15,110,1610612743
1610612743,0022301077,"MAR 31, 2024",DEN vs. CLE,W,52,23,0.693,240,50,87,0.575,21,33,0.636,9,13,0.692,11,40,51,36,7,4,16,19,130,1610612743
1610612743,0022301071,"MAR 29, 2024",DEN vs. MIN,L,51,23,0.689,240,35,88,0.398,8,28,0.286,20,27,0.741,13,33,46,29,6,1,12,24,98,1610612743
1610612743,0022301059,"MAR 27, 2024",DEN vs. PHX,L,51,22,0.699,240,38,88,0.432,10,40,0.25,11,12,0.917,9,29,38,24,9,4,8,13,97,1610612743
1610612743,0022301040,"MAR 25, 2024",DEN vs. MEM,W,51,21,0.708,240,48,90,0.533,15,32,0.469,17,18,0.944,15,35,50,38,10,7,15,23,128,1610612743
1610612743,0022301026,"MAR 23, 2024",DEN @ POR,W,50,21,0.704,240,41,91,0.451,8,24,0.333,24,33,0.727,19,30,49,25,8,9,13,17,114,1610612743
1610612743,0022301009,"MAR 21, 2024",DEN vs. NYK,W,49,21,0.7,240,45,84,0.536,6,20,0.3,17,20,0.85,9,33,42,31,5,4,9,14,113,1610612743
1610612743,0022300995,"MAR 19, 2024",DEN @ MIN,W,48,21,0.696,240,42,81,0.519,14,27,0.519,17,22,0.773,11,38,49,26,5,1,17,19,115,1610612743
1610612743,0022300978,"MAR 17, 2024",DEN @ DAL,L,47,21,0.691,240,37,84,0.44,12,28,0.429,19,22,0.864,6,31,37,26,7,6,7,16,105,1610612743
1610612743,0022300965,"MAR 15, 2024",DEN @ SAS,W,47,20,0.701,240,49,89,0.551,10,25,0.4,9,12,0.75,7,33,40,37,13,5,12,20,117,1610612743
1610612743,0022300949,"MAR 13, 2024",DEN @ MIA,W,46,20,0.697,240,40,82,0.488,11,33,0.333,9,13,0.692,7,34,41,24,4,2,9,13,100,1610612743
1610612743,0022300937,"MAR 11, 2024",DEN vs. TOR,W,45,20,0.692,240,52,95,0.547,10,29,0.345,11,18,0.611,11,31,42,36,8,8,9,14,125,1610612743
1610612743,0022300922,"MAR 09, 2024",DEN vs. UTA,W,44,20,0.688,240,55,83,0.663,19,32,0.594,13,16,0.813,5,27,32,40,8,10,13,22,142,1610612743
1610612743,0022300906,"MAR 07, 2024",DEN vs. BOS,W,43,20,0.683,240,45,90,0.5,4,21,0.19,21,22,0.955,8,37,45,27,10,4,7,19,115,1610612743
1610612743,0022300893,"MAR 05, 2024",DEN vs. PHX,L,42,20,0.677,265,41,96,0.427,15,40,0.375,10,14,0.714,10,41,51,25,6,6,14,15,107,1610612743
1610612743,0022300869,"MAR 02, 2024",DEN @ LAL,W,42,19,0.689,240,54,92,0.587,11,26,0.423,5,7,0.714,11,36,47,34,5,7,10,8,124,1610612743
1610612743,0022300855,"FEB 29, 2024",DEN vs. MIA,W,41,19,0.683,240,36,84,0.429,12,34,0.353,19,21,0.905,9,32,41,22,10,8,15,23,103,1610612743
1610612743,0022300847,"FEB 28, 2024",DEN vs. SAC,W,40,19,0.678,240,46,86,0.535,15,35,0.429,10,11,0.909,5,38,43,35,10,6,15,17,117,1610612743
1610612743,0022300824,"FEB 25, 2024",DEN @ GSW,W,39,19,0.672,240,43,88,0.489,11,32,0.344,22,26,0.846,12,33,45,29,10,5,10,20,119,1610612743
1610612743,0022300812,"FEB 23, 2024",DEN @ POR,W,38,19,0.667,240,50,85,0.588,13,33,0.394,14,22,0.636,11,34,45,38,8,6,12,17,127,1610612743
1610612743,0022300800,"FEB 22, 2024",DEN vs. WAS,W,37,19,0.661,240,56,101,0.554,7,31,0.226,11,15,0.733,13,47,60,41,11,11,16,16,130,1610612743
1610612743,0022300786,"FEB 14, 2024",DEN vs. SAC,L,36,19,0.655,240,35,89,0.393,9,26,0.346,19,22,0.864,12,33,45,27,6,5,12,18,98,1610612743
1610612743,0022300767,"FEB 12, 2024",DEN @ MIL,L,36,18,0.667,240,36,94,0.383,11,40,0.275,12,17,0.706,12,36,48,24,7,2,13,14,95,1610612743
1610612743,0022300746,"FEB 09, 2024",DEN @ SAC,L,36,17,0.679,240,38,82,0.463,10,29,0.345,20,28,0.714,9,26,35,26,9,5,20,16,106,1610612743
1610612743,0022300740,"FEB 08, 2024",DEN @ LAL,W,36,16,0.692,240,47,97,0.485,14,32,0.438,6,7,0.857,14,36,50,33,4,6,12,17,114,1610612743
1610612743,0022300712,"FEB 04, 2024",DEN vs. POR,W,35,16,0.686,240,42,86,0.488,12,28,0.429,16,19,0.842,14,28,42,26,8,6,8,11,112,1610612743
1610612743,0022300697,"FEB 02, 2024",DEN vs. POR,W,34,16,0.68,240,46,91,0.505,12,36,0.333,16,17,0.941,16,32,48,34,3,6,11,20,120,1610612743
1610612743,0022300682,"JAN 31, 2024",DEN @ OKC,L,33,16,0.673,240,37,93,0.398,15,37,0.405,11,16,0.688,12,35,47,21,7,9,8,23,100,1610612743
1610612743,0022300667,"JAN 29, 2024",DEN vs. MIL,W,33,15,0.688,240,44,91,0.484,4,18,0.222,21,24,0.875,9,38,47,29,7,4,8,22,113,1610612743
1610612743,0022300644,"JAN 27, 2024",DEN vs. PHI,W,32,15,0.681,240,37,82,0.451,13,37,0.351,24,38,0.632,13,31,44,25,5,3,7,15,111,1610612743
1610612743,0022300631,"JAN 25, 2024",DEN @ NYK,L,31,15,0.674,240,34,84,0.405,5,26,0.192,11,13,0.846,13,27,40,20,2,2,19,20,84,1610612743
1610612743,0022300614,"JAN 23, 2024",DEN @ IND,W,31,14,0.689,240,44,88,0.5,11,33,0.333,15,17,0.882,11,31,42,22,5,9,10,17,114,1610612743
1610612743,0022300602,"JAN 21, 2024",DEN @ WAS,W,30,14,0.682,240,43,88,0.489,8,22,0.364,19,28,0.679,13,37,50,29,9,11,13,16,113,1610612743
1610612743,0022300586,"JAN 19, 2024",DEN @ BOS,W,29,14,0.674,240,42,81,0.519,8,31,0.258,10,13,0.769,10,37,47,20,0,3,9,13,102,1610612743
1610612743,0022300566,"JAN 16, 2024",DEN @ PHI,L,28,14,0.667,240,45,89,0.506,12,29,0.414,19,25,0.76,16,30,46,23,4,3,10,19,121,1610612743
1610612743,0022300550,"JAN 14, 2024",DEN vs. IND,W,28,13,0.683,240,46,71,0.648,10,20,0.5,15,23,0.652,4,36,40,31,8,3,21,18,117,1610612743
1610612743,0022300539,"JAN 12, 2024",DEN vs. NOP,W,27,13,0.675,240,50,90,0.556,14,33,0.424,11,15,0.733,10,38,48,30,5,4,15,18,125,1610612743
1610612743,0022300524,"JAN 10, 2024",DEN @ UTA,L,26,13,0.667,240,37,81,0.457,13,33,0.394,24,28,0.857,8,26,34,26,11,4,16,23,111,1610612743
1610612743,0022300502,"JAN 07, 2024",DEN vs. DET,W,26,12,0.684,240,47,80,0.588,10,27,0.37,27,31,0.871,6,32,38,35,6,10,12,23,131,1610612743
1610612743,0022300488,"JAN 05, 2024",DEN vs. ORL,L,25,12,0.676,240,48,95,0.505,9,33,0.273,15,19,0.789,9,29,38,28,8,1,13,23,120,1610612743
1610612743,0022300478,"JAN 04, 2024",DEN @ GSW,W,25,11,0.694,240,48,85,0.565,9,26,0.346,25,29,0.862,11,25,36,28,7,4,7,15,130,1610612743
1610612743,0022300455,"JAN 01, 2024",DEN vs. CHA,W,24,11,0.686,240,41,83,0.494,15,38,0.395,14,18,0.778,4,40,44,27,9,9,10,15,111,1610612743
1610612743,0022300435,"DEC 29, 2023",DEN vs. OKC,L,23,11,0.676,240,36,85,0.424,10,37,0.27,11,15,0.733,5,31,36,30,6,5,16,17,93,1610612743
1610612743,0022300425,"DEC 28, 2023",DEN vs. MEM,W,23,10,0.697,240,55,96,0.573,20,41,0.488,12,14,0.857,12,41,53,43,6,7,11,19,142,1610612743
1610612743,0022300402,"DEC 25, 2023",DEN vs. GSW,W,22,10,0.688,240,40,82,0.488,14,34,0.412,26,32,0.813,10,33,43,25,6,4,14,17,120,1610612743
1610612743,0022300390,"DEC 23, 2023",DEN @ CHA,W,21,10,0.677,240,39,90,0.433,12,30,0.4,12,14,0.857,12,36,48,25,11,13,14,21,102,1610612743
1610612743,0022300383,"DEC 22, 2023",DEN @ BKN,W,20,10,0.667,240,45,87,0.517,11,26,0.423,21,25,0.84,8,33,41,29,6,5,6,19,122,1610612743
1610612743,0022300369,"DEC 20, 2023",DEN @ TOR,W,19,10,0.655,240,49,98,0.5,12,33,0.364,3,7,0.429,15,31,46,29,9,9,8,13,113,1610612743
1610612743,0022300356,"DEC 18, 2023",DEN vs. DAL,W,18,10,0.643,240,49,87,0.563,14,26,0.538,18,22,0.818,9,37,46,29,7,4,8,19,130,1610612743
1610612743,0022300340,"DEC 16, 2023",DEN vs. OKC,L,17,10,0.63,240,42,93,0.452,12,32,0.375,21,24,0.875,16,30,46,30,5,0,9,22,117,1610612743
1610612743,0022300322,"DEC 14, 2023",DEN vs. BKN,W,17,9,0.654,240,47,99,0.475,12,36,0.333,18,21,0.857,12,36,48,31,13,6,8,15,124,1610612743
1610612743,0022300307,"DEC 12, 2023",DEN @ CHI,W,16,9,0.64,240,39,83,0.47,14,30,0.467,22,32,0.688,15,31,46,28,4,4,10,20,114,1610612743
1610612743,0022300296,"DEC 11, 2023",DEN @ ATL,W,15,9,0.625,240,47,88,0.534,12,29,0.414,23,29,0.793,14,35,49,29,9,8,16,19,129,1610612743
1610612743,0022301224,"DEC 08, 2023",DEN vs. HOU,L,14,9,0.609,240,38,90,0.422,10,28,0.357,20,27,0.741,12,35,47,22,4,5,10,24,106,1610612743
1610612743,0022301215,"DEC 06, 2023",DEN @ LAC,L,14,8,0.636,240,41,98,0.418,12,31,0.387,8,9,0.889,14,32,46,29,7,5,11,20,102,1610612743
1610612743,0022300290,"DEC 02, 2023",DEN @ SAC,L,14,7,0.667,240,49,99,0.495,6,25,0.24,13,20,0.65,8,38,46,35,9,7,10,14,117,1610612743
1610612743,0022300279,"DEC 01, 2023",DEN @ PHX,W,14,6,0.7,240,50,88,0.568,12,32,0.375,7,12,0.583,4,28,32,38,8,4,9,21,119,1610612743
1610612743,0022300263,"NOV 29, 2023",DEN vs. HOU,W,13,6,0.684,240,48,95,0.505,19,43,0.442,19,26,0.731,13,28,41,37,4,2,3,18,134,1610612743
1610612743,0022300257,"NOV 27, 2023",DEN @ LAC,W,12,6,0.667,240,44,92,0.478,10,22,0.455,15,28,0.536,18,34,52,28,8,6,11,22,113,1610612743
1610612743,0022300252,"NOV 26, 2023",DEN vs. SAS,W,11,6,0.647,240,50,89,0.562,12,28,0.429,20,25,0.8,11,34,45,38,8,3,19,25,132,1610612743
1610612743,0022300048,"NOV 24, 2023",DEN @ HOU,L,10,6,0.625,240,32,94,0.34,7,30,0.233,15,21,0.714,16,30,46,17,8,4,15,14,86,1610612743
1610612743,0022300226,"NOV 22, 2023",DEN @ ORL,L,10,5,0.667,240,44,93,0.473,15,35,0.429,16,21,0.762,17,25,42,29,6,2,10,25,119,1610612743
1610612743,0022300218,"NOV 20, 2023",DEN @ DET,W,10,4,0.714,240,40,87,0.46,11,28,0.393,16,21,0.762,11,32,43,30,7,8,14,17,107,1610612743
1610612743,0022300210,"NOV 19, 2023",DEN @ CLE,L,9,4,0.692,240,39,82,0.476,14,29,0.483,17,23,0.739,9,24,33,23,7,5,11,21,109,1610612743
1610612743,0022300034,"NOV 17, 2023",DEN @ NOP,L,9,3,0.75,240,47,96,0.49,10,40,0.25,6,12,0.5,11,40,51,37,4,3,13,20,110,1610612743
1610612743,0022300024,"NOV 14, 2023",DEN vs. LAC,W,9,2,0.818,240,39,73,0.534,8,23,0.348,25,32,0.781,6,30,36,26,4,2,14,19,111,1610612743
1610612743,0022300182,"NOV 12, 2023",DEN @ HOU,L,8,2,0.8,240,42,91,0.462,9,32,0.281,11,14,0.786,12,37,49,24,3,5,11,20,104,1610612743
1610612743,0022300169,"NOV 08, 2023",DEN vs. GSW,W,8,1,0.889,240,41,92,0.446,11,35,0.314,15,22,0.682,10,35,45,24,7,4,6,20,108,1610612743
1610612743,0022300156,"NOV 06, 2023",DEN vs. NOP,W,7,1,0.875,240,51,95,0.537,15,39,0.385,17,23,0.739,11,34,45,37,6,5,9,16,134,1610612743
1610612743,0022300139,"NOV 04, 2023",DEN vs. CHI,W,6,1,0.857,240,42,81,0.519,16,36,0.444,23,30,0.767,10,39,49,31,10,4,11,18,123,1610612743
1610612743,0022300006,"NOV 03, 2023",DEN vs. DAL,W,5,1,0.833,240,49,93,0.527,13,30,0.433,14,19,0.737,19,32,51,33,11,6,17,17,125,1610612743
1610612743,0022300123,"NOV 01, 2023",DEN @ MIN,L,4,1,0.8,240,38,96,0.396,6,33,0.182,7,10,0.7,12,31,43,23,6,10,15,22,89,1610612743
1610612743,0022300110,"OCT 30, 2023",DEN vs. UTA,W,4,0,1.0,240,47,84,0.56,9,28,0.321,7,17,0.412,7,36,43,32,4,8,12,14,110,1610612743
1610612743,0022300095,"OCT 29, 2023",DEN @ OKC,W,3,0,1.0,240,53,88,0.602,11,27,0.407,11,13,0.846,10,38,48,34,8,5,13,21,128,1610612743
1610612743,0022300078,"OCT 27, 2023",DEN @ MEM,W,2,0,1.0,240,41,88,0.466,14,37,0.378,12,18,0.667,6,34,40,27,11,10,17,18,108,1610612743
1610612743,0022300061,"OCT 24, 2023",DEN vs. LAL,W,1,0,1.0,240,48,91,0.527,14,34,0.412,9,12,0.75,9,33,42,29,9,6,11,15,119,1610612743
1610612744,0022301198,"APR 14, 2024",GSW vs. UTA,W,46,36,0.561,240,45,94,0.479,14,43,0.326,19,23,0.826,12,30,42,35,10,6,9,14,123,1610612744
1610612744,0022301182,"APR 12, 2024",GSW vs. NOP,L,45,36,0.556,240,40,86,0.465,13,34,0.382,16,21,0.762,11,42,53,27,6,5,16,15,109,1610612744
1610612744,0022301169,"APR 11, 2024",GSW @ POR,W,45,35,0.563,240,36,77,0.468,12,35,0.343,16,20,0.8,10,36,46,24,8,13,16,18,100,1610612744
1610612744,0022301155,"APR 09, 2024",GSW @ LAL,W,44,35,0.557,240,47,80,0.588,26,41,0.634,14,21,0.667,4,38,42,37,3,12,15,17,134,1610612744
1610612744,0022301142,"APR 07, 2024",GSW vs. UTA,W,43,35,0.551,240,49,92,0.533,14,35,0.4,6,6,1.0,11,36,47,32,9,8,13,19,118,1610612744
1610612744,0022301097,"APR 05, 2024",GSW @ DAL,L,42,35,0.545,240,41,93,0.441,12,35,0.343,12,18,0.667,11,33,44,27,12,5,15,19,106,1610612744
1610612744,0022301113,"APR 04, 2024",GSW @ HOU,W,42,34,0.553,240,47,80,0.588,17,35,0.486,22,25,0.88,12,31,43,29,6,2,18,23,133,1610612744
1610612744,0022300589,"APR 02, 2024",GSW vs. DAL,W,41,34,0.547,240,41,90,0.456,15,32,0.469,7,7,1.0,11,41,52,29,9,4,17,18,104,1610612744
1610612744,0022301085,"MAR 31, 2024",GSW @ SAS,W,40,34,0.541,240,45,92,0.489,16,39,0.41,11,13,0.846,12,29,41,34,15,3,15,14,117,1610612744
1610612744,0022301062,"MAR 29, 2024",GSW @ CHA,W,39,34,0.534,240,48,89,0.539,11,32,0.344,8,9,0.889,11,39,50,35,7,5,12,19,115,1610612744
1610612744,0022301049,"MAR 27, 2024",GSW @ ORL,W,38,34,0.528,240,40,90,0.444,10,34,0.294,11,13,0.846,12,40,52,26,5,5,12,18,101,1610612744
1610612744,0022301044,"MAR 26, 2024",GSW @ MIA,W,37,34,0.521,240,47,85,0.553,13,38,0.342,6,10,0.6,7,36,43,31,6,5,10,20,113,1610612744
1610612744,0022301031,"MAR 24, 2024",GSW @ MIN,L,36,34,0.514,240,38,85,0.447,14,36,0.389,20,26,0.769,7,34,41,23,8,3,12,19,110,1610612744
1610612744,0022301016,"MAR 22, 2024",GSW vs. IND,L,36,33,0.522,240,43,106,0.406,14,48,0.292,11,16,0.688,24,40,64,24,6,6,14,15,111,1610612744
1610612744,0022301001,"MAR 20, 2024",GSW vs. MEM,W,36,32,0.529,240,58,100,0.58,19,39,0.487,2,6,0.333,13,35,48,43,6,5,6,17,137,1610612744
1610612744,0022300988,"MAR 18, 2024",GSW vs. NYK,L,35,32,0.522,240,42,88,0.477,14,36,0.389,14,18,0.778,12,27,39,29,7,5,13,16,112,1610612744
1610612744,0022300973,"MAR 16, 2024",GSW @ LAL,W,35,31,0.53,240,51,97,0.526,14,34,0.412,12,15,0.8,14,31,45,38,3,4,7,19,128,1610612744
1610612744,0022300952,"MAR 13, 2024",GSW @ DAL,L,34,31,0.523,240,37,92,0.402,9,28,0.321,16,19,0.842,15,27,42,19,9,3,15,20,99,1610612744
1610612744,0022300936,"MAR 11, 2024",GSW @ SAS,W,34,30,0.531,240,46,93,0.495,12,27,0.444,8,12,0.667,10,35,45,28,7,4,13,19,112,1610612744
1610612744,0022300921,"MAR 09, 2024",GSW vs. SAS,L,33,30,0.524,240,41,88,0.466,10,30,0.333,21,29,0.724,9,30,39,26,9,7,12,24,113,1610612744
1610612744,0022300907,"MAR 07, 2024",GSW vs. CHI,L,33,29,0.532,240,44,97,0.454,11,42,0.262,23,28,0.821,13,35,48,31,8,2,11,22,122,1610612744
1610612744,0022300899,"MAR 06, 2024",GSW vs. MIL,W,33,28,0.541,240,51,91,0.56,19,39,0.487,4,7,0.571,8,42,50,37,10,13,14,13,125,1610612744
1610612744,0022300872,"MAR 03, 2024",GSW @ BOS,L,32,28,0.533,240,36,92,0.391,7,41,0.171,9,13,0.692,12,34,46,24,2,3,17,13,88,1610612744
1610612744,0022300860,"MAR 01, 2024",GSW @ TOR,W,32,27,0.542,240,44,98,0.449,18,44,0.409,14,18,0.778,15,41,56,26,10,5,14,14,120,1610612744
1610612744,0022300852,"FEB 29, 2024",GSW @ NYK,W,31,27,0.534,240,44,98,0.449,14,44,0.318,8,16,0.5,16,37,53,26,8,5,11,19,110,1610612744
1610612744,0022300834,"FEB 27, 2024",GSW @ WAS,W,30,27,0.526,240,47,94,0.5,21,46,0.457,8,11,0.727,9,35,44,39,12,6,18,11,123,1610612744
1610612744,0022300824,"FEB 25, 2024",GSW vs. DEN,L,29,27,0.518,240,35,81,0.432,11,34,0.324,22,29,0.759,11,31,42,27,5,3,17,18,103,1610612744
1610612744,0022300811,"FEB 23, 2024",GSW vs. CHA,W,29,26,0.527,240,38,89,0.427,13,42,0.31,8,10,0.8,13,40,53,28,7,7,21,15,97,1610612744
1610612744,0022300802,"FEB 22, 2024",GSW vs. LAL,W,28,26,0.519,240,50,107,0.467,16,41,0.39,12,14,0.857,15,33,48,32,6,4,9,19,128,1610612744
1610612744,0022300576,"FEB 15, 2024",GSW @ UTA,W,27,26,0.509,240,49,92,0.533,20,42,0.476,22,28,0.786,13,28,41,42,8,6,13,19,140,1610612744
1610612744,0022300789,"FEB 14, 2024",GSW vs. LAC,L,26,26,0.5,240,47,103,0.456,18,47,0.383,13,18,0.722,13,34,47,34,7,2,9,25,125,1610612744
1610612744,0022300769,"FEB 12, 2024",GSW @ UTA,W,26,25,0.51,240,48,100,0.48,20,44,0.455,13,17,0.765,12,39,51,31,8,4,13,13,129,1610612744
1610612744,0022300757,"FEB 10, 2024",GSW vs. PHX,W,25,25,0.5,240,45,101,0.446,17,41,0.415,6,11,0.545,13,39,52,33,6,2,13,20,113,1610612744
