player_id,game_id,team_id,points,assists,rebounds,blocks,FGA,FGM,FTA,FTM
1629614,22401148,1610612754,4.0,4.0,7.0,0.0,7.0,1.0,2.0,2.0
1630169,22401148,1610612754,22.0,6.0,1.0,0.0,11.0,5.0,11.0,9.0
1630167,22401148,1610612754,12.0,3.0,7.0,0.0,10.0,3.0,6.0,4.0
1631097,22401148,1610612754,17.0,2.0,4.0,0.0,12.0,5.0,7.0,6.0
1628418,22401148,1610612754,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
204456,22401148,1610612754,2.0,1.0,2.0,0.0,5.0,1.0,0.0,0.0
1641716,22401148,1610612754,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
1642277,22401148,1610612754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630170,22401155,1610612759,7.0,2.0,1.0,0.0,8.0,3.0,1.0,0.0
203084,22401155,1610612759,24.0,1.0,5.0,0.0,10.0,8.0,2.0,2.0
202687,22401155,1610612759,6.0,2.0,8.0,0.0,8.0,3.0,1.0,0.0
1642264,22401155,1610612759,19.0,8.0,1.0,2.0,7.0,5.0,12.0,8.0
101108,22401155,1610612759,9.0,3.0,2.0,0.0,10.0,4.0,0.0,0.0
1630577,22401155,1610612759,6.0,0.0,3.0,0.0,9.0,2.0,0.0,0.0
1631104,22401155,1610612759,8.0,7.0,1.0,1.0,7.0,4.0,0.0,0.0
1629640,22401155,1610612759,12.0,2.0,6.0,0.0,9.0,6.0,0.0,0.0
1630572,22401155,1610612759,8.0,0.0,2.0,0.0,7.0,3.0,0.0,0.0
1630561,22401155,1610612759,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1629162,22401155,1610612759,6.0,3.0,2.0,1.0,4.0,2.0,0.0,0.0
1631103,22401155,1610612759,9.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0
1631127,22401155,1610612759,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
1626181,22401155,1610612746,25.0,3.0,5.0,0.0,19.0,9.0,6.0,4.0
1627884,22401155,1610612746,18.0,1.0,2.0,0.0,15.0,8.0,1.0,1.0
1627826,22401155,1610612746,24.0,5.0,20.0,0.0,17.0,11.0,2.0,2.0
1627739,22401155,1610612746,6.0,3.0,1.0,0.0,6.0,2.0,0.0,0.0
201935,22401155,1610612746,21.0,12.0,9.0,0.0,17.0,8.0,3.0,2.0
203992,22401155,1610612746,19.0,4.0,2.0,0.0,11.0,7.0,4.0,3.0
201587,22401155,1610612746,9.0,0.0,2.0,0.0,5.0,3.0,0.0,0.0
1627732,22401155,1610612746,0.0,2.0,7.0,0.0,3.0,0.0,0.0,0.0
1629234,22401155,1610612746,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1642280,22401155,1610612746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
