player_id,player_name,birth_date,position,is_active,weight,height,draft_year
1630581,Josh Giddey,2002-10-10,Guard,False,216.0,80,2021.0
1628983,Shai Gilgeous-Alexander,1998-07-12,Guard,False,195.0,78,2018.0
1630264,Anthony Gill,1992-10-17,Forward,False,230.0,80,
1631221,Collin Gillespie,1999-06-25,Guard,False,195.0,73,
203497,Rudy Gobert,1992-06-26,Center,False,258.0,85,2013.0
1630692,Jordan Goodwin,1998-10-23,Guard,False,215.0,77,
203932,Aaron Gordon,1995-09-16,Forward,False,235.0,80,2014.0
201569,Eric Gordon,1988-12-25,Guard,False,215.0,75,2008.0
1641789,Jazian Gortman,2003-03-14,Guard,False,184.0,74,
203924,Jerami Grant,1994-03-12,Forward,False,210.0,79,2014.0
1631260,AJ Green,1999-09-27,Guard,False,190.0,76,
203110,Draymond Green,1990-03-04,Forward,False,230.0,78,2012.0
1630224,Jalen Green,2002-02-09,Guard,False,186.0,76,2021.0
1629750,Javonte Green,1993-07-23,Guard,False,205.0,77,
201145,Jeff Green,1986-08-28,Forward,False,235.0,80,2007.0
1630182,Josh Green,2000-11-16,Guard,False,200.0,77,2020.0
1629656,Quentin Grimes,2000-05-08,Guard,False,210.0,76,2021.0
1631243,Mouhamed Gueye,2002-11-09,Forward,False,210.0,82,2023.0
1629060,Rui Hachimura,1998-02-08,Forward,False,230.0,80,2019.0
1630169,Tyrese Haliburton,2000-02-29,Guard,False,185.0,77,2020.0
1641790,PJ Hall,2002-02-21,Center,False,245.0,82,
203501,Tim Hardaway Jr.,1992-03-16,Guard-Forward,False,205.0,77,2013.0
201935,James Harden,1989-08-26,Guard,False,220.0,77,2009.0
1630702,Jaden Hardy,2002-07-05,Guard,False,198.0,75,2022.0
1641989,Elijah Harkless,2000-02-03,Guard,False,195.0,75,
1631199,Ron Harper Jr.,2000-04-12,Guard-Forward,False,233.0,76,
203914,Gary Harris,1994-09-14,Guard,False,210.0,76,2014.0
202699,Tobias Harris,1992-07-15,Forward,False,226.0,80,2011.0
1628404,Josh Hart,1995-03-06,Guard,False,215.0,76,2017.0
1628392,Isaiah Hartenstein,1998-05-05,Center-Forward,False,250.0,84,2017.0
1630573,Sam Hauser,1997-12-08,Forward,False,217.0,79,
1641722,Jordan Hawkins,2002-04-29,Guard,False,190.0,77,2023.0
1629637,Jaxson Hayes,2000-05-23,Center-Forward,False,220.0,84,2019.0
1630165,Killian Hayes,2001-07-27,Guard,False,195.0,77,2020.0
1630703,Scoot Henderson,2004-02-03,Guard,False,206.0,75,2023.0
1641707,Taylor Hendricks,2003-11-22,Forward,False,215.0,81,2023.0
1629639,Tyler Herro,2000-01-20,Guard,False,195.0,77,2019.0
1627741,Buddy Hield,1992-12-17,Guard,False,220.0,76,2016.0
1629312,Haywood Highsmith,1996-12-09,Forward,False,220.0,77,2018.0
1628988,Aaron Holiday,1996-09-30,Guard,False,185.0,72,2018.0
201950,Jrue Holiday,1990-06-12,Guard,False,205.0,76,2009.0
1641842,Ronald Holland II,2005-07-07,Forward,False,206.0,80,2024.0
1626158,Richaun Holmes,1993-10-15,Forward,False,235.0,81,2015.0
1641747,DaRon Holmes II,2002-08-15,Forward,False,225.0,82,2024.0
1631096,Chet Holmgren,2002-05-01,Center-Forward,False,208.0,85,2022.0
1641720,Jalen Hood-Schifino,2003-06-19,Guard,False,210.0,77,2023.0
201143,Al Horford,1986-06-03,Center-Forward,False,240.0,81,2007.0
1629659,Talen Horton-Tucker,2000-11-25,Guard,False,234.0,76,2019.0
1631216,Caleb Houstan,2003-01-09,Guard,False,205.0,80,2022.0
1641724,Jett Howard,2003-09-14,Guard,False,215.0,78,2023.0
1628989,Kevin Huerter,1998-08-27,Guard-Forward,False,198.0,79,2018.0
1630643,Jay Huff,1997-08-25,Center,False,240.0,85,
1630574,Ariel Hukporti,2002-04-12,Center,False,246.0,83,2024.0
1629631,De'Andre Hunter,1997-12-02,Forward-Guard,False,221.0,80,2019.0
1630538,Bones Hyland,2000-09-14,Guard,False,169.0,74,2021.0
1642345,Oso Ighodaro,2002-07-14,Forward,False,235.0,84,2024.0
204060,Joe Ingles,1987-10-02,Forward-Guard,False,220.0,80,
1627742,Brandon Ingram,1997-09-02,Forward,False,190.0,80,2016.0
